year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2009,5220734,110,Aberdeenshire,Peterhead Academy,Secondary,trend,Pupil Numbers,"1,321",
2009,5220734,110,Aberdeenshire,Peterhead Academy,Secondary,trend,Pupil Teacher Ratio,10.9,
2009,5220734,110,Aberdeenshire,Peterhead Academy,Secondary,trend,Teacher Numbers (FTE),121.1,
2009,5221234,110,Aberdeenshire,Turriff Academy,Secondary,trend,Average Class,0,
2009,5221234,110,Aberdeenshire,Turriff Academy,Secondary,trend,Pupil Numbers,709,
2009,5221234,110,Aberdeenshire,Turriff Academy,Secondary,trend,Pupil Teacher Ratio,11.1,
2009,5221234,110,Aberdeenshire,Turriff Academy,Secondary,trend,Teacher Numbers (FTE),63.6,
2009,5222133,110,Aberdeenshire,Mintlaw Academy,Secondary,trend,Average Class,0,
2009,5222133,110,Aberdeenshire,Mintlaw Academy,Secondary,trend,Pupil Numbers,847,
2009,5222133,110,Aberdeenshire,Mintlaw Academy,Secondary,trend,Pupil Teacher Ratio,12.1,
2009,5222133,110,Aberdeenshire,Mintlaw Academy,Secondary,trend,Teacher Numbers (FTE),70.3,
2009,5230934,110,Aberdeenshire,Alford Academy,Secondary,trend,Average Class,0,
2009,5230934,110,Aberdeenshire,Alford Academy,Secondary,trend,Pupil Numbers,556,
2009,5230934,110,Aberdeenshire,Alford Academy,Secondary,trend,Pupil Teacher Ratio,10.5,
2009,5230934,110,Aberdeenshire,Alford Academy,Secondary,trend,Teacher Numbers (FTE),53,
2009,5231132,110,Aberdeenshire,Ellon Academy,Secondary,trend,Average Class,0,
2009,5231132,110,Aberdeenshire,Ellon Academy,Secondary,trend,Pupil Numbers,"1,125",
2009,5231132,110,Aberdeenshire,Ellon Academy,Secondary,trend,Pupil Teacher Ratio,11.6,
2009,5231132,110,Aberdeenshire,Ellon Academy,Secondary,trend,Teacher Numbers (FTE),97.1,
2009,5231434,110,Aberdeenshire,The Gordon Schools,Secondary,trend,Average Class,0,
2009,5231434,110,Aberdeenshire,The Gordon Schools,Secondary,trend,Pupil Numbers,796,
2009,5231434,110,Aberdeenshire,The Gordon Schools,Secondary,trend,Pupil Teacher Ratio,10.6,
2009,5231434,110,Aberdeenshire,The Gordon Schools,Secondary,trend,Teacher Numbers (FTE),74.8,
2009,5231639,110,Aberdeenshire,Inverurie Academy,Secondary,trend,Average Class,0,
2009,5231639,110,Aberdeenshire,Inverurie Academy,Secondary,trend,Pupil Numbers,903,
2009,5231639,110,Aberdeenshire,Inverurie Academy,Secondary,trend,Pupil Teacher Ratio,11,
2009,5231639,110,Aberdeenshire,Inverurie Academy,Secondary,trend,Teacher Numbers (FTE),81.8,
2009,5232333,110,Aberdeenshire,Meldrum Academy,Secondary,trend,Average Class,0,
2009,5232333,110,Aberdeenshire,Meldrum Academy,Secondary,trend,Pupil Numbers,930,
2009,5232333,110,Aberdeenshire,Meldrum Academy,Secondary,trend,Pupil Teacher Ratio,12.4,
2009,5232333,110,Aberdeenshire,Meldrum Academy,Secondary,trend,Teacher Numbers (FTE),74.7,
2009,5232937,110,Aberdeenshire,Westhill Academy,Secondary,trend,Average Class,0,
2009,5232937,110,Aberdeenshire,Westhill Academy,Secondary,trend,Pupil Numbers,918,
2009,5232937,110,Aberdeenshire,Westhill Academy,Secondary,trend,Pupil Teacher Ratio,12.1,
2009,5232937,110,Aberdeenshire,Westhill Academy,Secondary,trend,Teacher Numbers (FTE),75.9,
2009,5233038,110,Aberdeenshire,Kemnay Academy,Secondary,trend,Average Class,0,
2009,5233038,110,Aberdeenshire,Kemnay Academy,Secondary,trend,Pupil Numbers,628,
2009,5233038,110,Aberdeenshire,Kemnay Academy,Secondary,trend,Pupil Teacher Ratio,10.4,
2009,5233038,110,Aberdeenshire,Kemnay Academy,Secondary,trend,Teacher Numbers (FTE),60.2,
2009,5234034,100,Aberdeen City,Bucksburn Academy,Secondary,trend,Average Class,0,
2009,5234034,100,Aberdeen City,Bucksburn Academy,Secondary,trend,Pupil Numbers,0,
2009,5234034,100,Aberdeen City,Bucksburn Academy,Secondary,trend,Pupil Teacher Ratio,0,
2009,5234034,100,Aberdeen City,Bucksburn Academy,Secondary,trend,Teacher Numbers (FTE),0,
2009,5235634,100,Aberdeen City,Bridge Of Don Academy,Secondary,trend,Average Class,0,
2009,5235634,100,Aberdeen City,Bridge Of Don Academy,Secondary,trend,Pupil Numbers,698,
2009,5235634,100,Aberdeen City,Bridge Of Don Academy,Secondary,trend,Pupil Teacher Ratio,10.9,
2009,5235634,100,Aberdeen City,Bridge Of Don Academy,Secondary,trend,Teacher Numbers (FTE),63.9,
2009,5235839,100,Aberdeen City,Cults Academy,Secondary,trend,Average Class,0,
2009,5235839,100,Aberdeen City,Cults Academy,Secondary,trend,Pupil Numbers,"1,037",
2009,5235839,100,Aberdeen City,Cults Academy,Secondary,trend,Pupil Teacher Ratio,13.3,
2009,5235839,100,Aberdeen City,Cults Academy,Secondary,trend,Teacher Numbers (FTE),78,
2009,5243238,100,Aberdeen City,Harlaw Academy,Secondary,trend,Average Class,0,
2009,5243238,100,Aberdeen City,Harlaw Academy,Secondary,trend,Pupil Numbers,915,
2009,5243238,100,Aberdeen City,Harlaw Academy,Secondary,trend,Pupil Teacher Ratio,13.2,
2009,5243238,100,Aberdeen City,Harlaw Academy,Secondary,trend,Teacher Numbers (FTE),69.1,
2009,5243335,100,Aberdeen City,Dyce Academy,Secondary,trend,Average Class,0,
2009,5243335,100,Aberdeen City,Dyce Academy,Secondary,trend,Pupil Numbers,564,
2009,5243335,100,Aberdeen City,Dyce Academy,Secondary,trend,Pupil Teacher Ratio,11.5,
2009,5243335,100,Aberdeen City,Dyce Academy,Secondary,trend,Teacher Numbers (FTE),48.9,
2009,5243432,100,Aberdeen City,Hazlehead Academy,Secondary,trend,Average Class,0,
2009,5243432,100,Aberdeen City,Hazlehead Academy,Secondary,trend,Pupil Numbers,933,
2009,5243432,100,Aberdeen City,Hazlehead Academy,Secondary,trend,Pupil Teacher Ratio,12.3,
2009,5243432,100,Aberdeen City,Hazlehead Academy,Secondary,trend,Teacher Numbers (FTE),75.7,
2009,5244234,100,Aberdeen City,Northfield Academy,Secondary,trend,Average Class,0,
2009,5244234,100,Aberdeen City,Northfield Academy,Secondary,trend,Pupil Numbers,707,
2009,5244234,100,Aberdeen City,Northfield Academy,Secondary,trend,Pupil Teacher Ratio,9.5,
2009,5244234,100,Aberdeen City,Northfield Academy,Secondary,trend,Teacher Numbers (FTE),74.2,
2009,5244439,100,Aberdeen City,Aberdeen Grammar School,Secondary,trend,Average Class,0,
2009,5244439,100,Aberdeen City,Aberdeen Grammar School,Secondary,trend,Pupil Numbers,"1,070",
2009,5244439,100,Aberdeen City,Aberdeen Grammar School,Secondary,trend,Pupil Teacher Ratio,15,
2009,5244439,100,Aberdeen City,Aberdeen Grammar School,Secondary,trend,Teacher Numbers (FTE),71.6,
2009,5246237,100,Aberdeen City,Oldmachar Academy,Secondary,trend,Average Class,0,
2009,5246237,100,Aberdeen City,Oldmachar Academy,Secondary,trend,Pupil Numbers,964,
2009,5246237,100,Aberdeen City,Oldmachar Academy,Secondary,trend,Pupil Teacher Ratio,12.7,
2009,5246237,100,Aberdeen City,Oldmachar Academy,Secondary,trend,Teacher Numbers (FTE),75.9,
2009,5246431,100,Aberdeen City,St Machar Academy,Secondary,trend,Average Class,0,
2009,5246431,100,Aberdeen City,St Machar Academy,Secondary,trend,Pupil Numbers,947,
2009,5246431,100,Aberdeen City,St Machar Academy,Secondary,trend,Pupil Teacher Ratio,11,
2009,5246431,100,Aberdeen City,St Machar Academy,Secondary,trend,Teacher Numbers (FTE),86,
2009,5251834,110,Aberdeenshire,Banchory Academy,Secondary,trend,Average Class,0,
2009,5251834,110,Aberdeenshire,Banchory Academy,Secondary,trend,Pupil Numbers,870,
2009,5251834,110,Aberdeenshire,Banchory Academy,Secondary,trend,Pupil Teacher Ratio,11.8,
2009,5251834,110,Aberdeenshire,Banchory Academy,Secondary,trend,Teacher Numbers (FTE),73.7,
2009,5251931,110,Aberdeenshire,Mackie Academy,Secondary,trend,Average Class,0,
2009,5251931,110,Aberdeenshire,Mackie Academy,Secondary,trend,Pupil Numbers,"1,114",
2009,5251931,110,Aberdeenshire,Mackie Academy,Secondary,trend,Pupil Teacher Ratio,13.1,
2009,5251931,110,Aberdeenshire,Mackie Academy,Secondary,trend,Teacher Numbers (FTE),85,
2009,5252032,110,Aberdeenshire,Mearns Academy,Secondary,trend,Average Class,0,
2009,5252032,110,Aberdeenshire,Mearns Academy,Secondary,trend,Pupil Numbers,600,
2009,5252032,110,Aberdeenshire,Mearns Academy,Secondary,trend,Pupil Teacher Ratio,11,
2009,5252032,110,Aberdeenshire,Mearns Academy,Secondary,trend,Teacher Numbers (FTE),54.6,
2009,5257530,110,Aberdeenshire,Aboyne Academy,Secondary,trend,Average Class,0,
2009,5257530,110,Aberdeenshire,Aboyne Academy,Secondary,trend,Pupil Numbers,621,
2009,5257530,110,Aberdeenshire,Aboyne Academy,Secondary,trend,Pupil Teacher Ratio,9.7,
2009,5257530,110,Aberdeenshire,Aboyne Academy,Secondary,trend,Teacher Numbers (FTE),64,
2009,5258030,110,Aberdeenshire,Portlethen Academy,Secondary,trend,Average Class,0,
2009,5258030,110,Aberdeenshire,Portlethen Academy,Secondary,trend,Pupil Numbers,835,
2009,5258030,110,Aberdeenshire,Portlethen Academy,Secondary,trend,Pupil Teacher Ratio,12.6,
2009,5258030,110,Aberdeenshire,Portlethen Academy,Secondary,trend,Teacher Numbers (FTE),66.4,
2009,5307031,120,Angus,Arbroath Academy,Secondary,trend,Average Class,0,
2009,5307031,120,Angus,Arbroath Academy,Secondary,trend,Pupil Numbers,602,
2009,5307031,120,Angus,Arbroath Academy,Secondary,trend,Pupil Teacher Ratio,9.8,
2009,5307031,120,Angus,Arbroath Academy,Secondary,trend,Teacher Numbers (FTE),61.4,
2009,5307139,120,Angus,Arbroath High School,Secondary,trend,Average Class,0,
2009,5307139,120,Angus,Arbroath High School,Secondary,trend,Pupil Numbers,992,
2009,5307139,120,Angus,Arbroath High School,Secondary,trend,Pupil Teacher Ratio,11.7,
2009,5307139,120,Angus,Arbroath High School,Secondary,trend,Teacher Numbers (FTE),85,
2009,5307236,120,Angus,Brechin High School,Secondary,trend,Average Class,0,
2009,5307236,120,Angus,Brechin High School,Secondary,trend,Pupil Numbers,668,
2009,5307236,120,Angus,Brechin High School,Secondary,trend,Pupil Teacher Ratio,10.9,
2009,5307236,120,Angus,Brechin High School,Secondary,trend,Teacher Numbers (FTE),61.2,
2009,5307430,120,Angus,Carnoustie High School,Secondary,trend,Average Class,0,
2009,5307430,120,Angus,Carnoustie High School,Secondary,trend,Pupil Numbers,808,
2009,5307430,120,Angus,Carnoustie High School,Secondary,trend,Pupil Teacher Ratio,10.2,
2009,5307430,120,Angus,Carnoustie High School,Secondary,trend,Teacher Numbers (FTE),79.2,
2009,5307538,120,Angus,Forfar Academy,Secondary,trend,Average Class,0,
2009,5307538,120,Angus,Forfar Academy,Secondary,trend,Pupil Numbers,"1,122",
2009,5307538,120,Angus,Forfar Academy,Secondary,trend,Pupil Teacher Ratio,12.9,
2009,5307538,120,Angus,Forfar Academy,Secondary,trend,Teacher Numbers (FTE),87,
2009,5307732,120,Angus,Webster's High School,Secondary,trend,Average Class,0,
2009,5307732,120,Angus,Webster's High School,Secondary,trend,Pupil Numbers,822,
2009,5307732,120,Angus,Webster's High School,Secondary,trend,Pupil Teacher Ratio,12.1,
2009,5307732,120,Angus,Webster's High School,Secondary,trend,Teacher Numbers (FTE),67.7,
2009,5308038,120,Angus,Montrose Academy,Secondary,trend,Average Class,0,
2009,5308038,120,Angus,Montrose Academy,Secondary,trend,Pupil Numbers,891,
2009,5308038,120,Angus,Montrose Academy,Secondary,trend,Pupil Teacher Ratio,11.2,
2009,5308038,120,Angus,Montrose Academy,Secondary,trend,Teacher Numbers (FTE),79.6,
2009,5329132,180,Dundee City,Craigie High School,Secondary,trend,Average Class,0,
2009,5329132,180,Dundee City,Craigie High School,Secondary,trend,Pupil Numbers,861,
2009,5329132,180,Dundee City,Craigie High School,Secondary,trend,Pupil Teacher Ratio,10.3,
2009,5329132,180,Dundee City,Craigie High School,Secondary,trend,Teacher Numbers (FTE),83.4,
2009,5329434,180,Dundee City,Grove Academy,Secondary,trend,Average Class,0,
2009,5329434,180,Dundee City,Grove Academy,Secondary,trend,Pupil Numbers,"1,017",
2009,5329434,180,Dundee City,Grove Academy,Secondary,trend,Pupil Teacher Ratio,11.5,
2009,5329434,180,Dundee City,Grove Academy,Secondary,trend,Teacher Numbers (FTE),88.2,
2009,5329531,180,Dundee City,Harris Academy,Secondary,trend,Average Class,0,
2009,5329531,180,Dundee City,Harris Academy,Secondary,trend,Pupil Numbers,"1,129",
2009,5329531,180,Dundee City,Harris Academy,Secondary,trend,Pupil Teacher Ratio,11.8,
2009,5329531,180,Dundee City,Harris Academy,Secondary,trend,Teacher Numbers (FTE),95.7,
2009,5330033,180,Dundee City,St Paul's RC Academy,Secondary,trend,Average Class,0,
2009,5330033,180,Dundee City,St Paul's RC Academy,Secondary,trend,Pupil Numbers,"1,016",
2009,5330033,180,Dundee City,St Paul's RC Academy,Secondary,trend,Pupil Teacher Ratio,10.6,
2009,5330033,180,Dundee City,St Paul's RC Academy,Secondary,trend,Teacher Numbers (FTE),96.1,
2009,5330432,180,Dundee City,Morgan Academy,Secondary,trend,Average Class,0,
2009,5330432,180,Dundee City,Morgan Academy,Secondary,trend,Pupil Numbers,916,
2009,5330432,180,Dundee City,Morgan Academy,Secondary,trend,Pupil Teacher Ratio,10.5,
2009,5330432,180,Dundee City,Morgan Academy,Secondary,trend,Teacher Numbers (FTE),87.5,
2009,5330831,180,Dundee City,St John's RC High School,Secondary,trend,Average Class,0,
2009,5330831,180,Dundee City,St John's RC High School,Secondary,trend,Pupil Numbers,887,
2009,5330831,180,Dundee City,St John's RC High School,Secondary,trend,Pupil Teacher Ratio,10.7,
2009,5330831,180,Dundee City,St John's RC High School,Secondary,trend,Teacher Numbers (FTE),83.1,
2009,5331137,180,Dundee City,Baldragon Academy,Secondary,trend,Average Class,0,
2009,5331137,180,Dundee City,Baldragon Academy,Secondary,trend,Pupil Numbers,646,
2009,5331137,180,Dundee City,Baldragon Academy,Secondary,trend,Pupil Teacher Ratio,9.7,
2009,5331137,180,Dundee City,Baldragon Academy,Secondary,trend,Teacher Numbers (FTE),66.9,
2009,5339537,120,Angus,Monifieth High School,Secondary,trend,Average Class,0,
2009,5339537,120,Angus,Monifieth High School,Secondary,trend,Pupil Numbers,"1,076",
2009,5339537,120,Angus,Monifieth High School,Secondary,trend,Pupil Teacher Ratio,12.3,
2009,5339537,120,Angus,Monifieth High School,Secondary,trend,Teacher Numbers (FTE),87.5,
2009,5339731,180,Dundee City,Braeview Academy,Secondary,trend,Average Class,0,
2009,5339731,180,Dundee City,Braeview Academy,Secondary,trend,Pupil Numbers,595,
2009,5339731,180,Dundee City,Braeview Academy,Secondary,trend,Pupil Teacher Ratio,9.3,
2009,5339731,180,Dundee City,Braeview Academy,Secondary,trend,Teacher Numbers (FTE),64.3,
2009,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,trend,Average Class,0,
2009,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,trend,Pupil Numbers,507,
2009,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,trend,Pupil Teacher Ratio,10.5,
2009,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,trend,Teacher Numbers (FTE),48.4,
2009,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,trend,Average Class,0,
2009,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,trend,Pupil Numbers,473,
2009,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,trend,Pupil Teacher Ratio,9.8,
2009,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,trend,Teacher Numbers (FTE),48.2,
2009,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,trend,Average Class,0,
2009,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,trend,Pupil Numbers,909,
2009,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,trend,Pupil Teacher Ratio,12.5,
2009,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,trend,Teacher Numbers (FTE),72.8,
2009,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,trend,Average Class,0,
2009,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,trend,Pupil Numbers,518,
2009,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,trend,Pupil Teacher Ratio,10.4,
2009,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,trend,Teacher Numbers (FTE),50,
2009,5350336,340,Perth & Kinross,Crieff High School,Secondary,trend,Average Class,0,
2009,5350336,340,Perth & Kinross,Crieff High School,Secondary,trend,Pupil Numbers,656,
2009,5350336,340,Perth & Kinross,Crieff High School,Secondary,trend,Pupil Teacher Ratio,11.5,
2009,5350336,340,Perth & Kinross,Crieff High School,Secondary,trend,Teacher Numbers (FTE),57,
2009,5350530,340,Perth & Kinross,Kinross High School,Secondary,trend,Average Class,0,
2009,5350530,340,Perth & Kinross,Kinross High School,Secondary,trend,Pupil Numbers,904,
2009,5350530,340,Perth & Kinross,Kinross High School,Secondary,trend,Pupil Teacher Ratio,12,
2009,5350530,340,Perth & Kinross,Kinross High School,Secondary,trend,Teacher Numbers (FTE),75.4,
2009,5350638,340,Perth & Kinross,Perth Academy,Secondary,trend,Average Class,0,
2009,5350638,340,Perth & Kinross,Perth Academy,Secondary,trend,Pupil Numbers,"1,037",
2009,5350638,340,Perth & Kinross,Perth Academy,Secondary,trend,Pupil Teacher Ratio,11.9,
2009,5350638,340,Perth & Kinross,Perth Academy,Secondary,trend,Teacher Numbers (FTE),86.9,
2009,5350832,340,Perth & Kinross,Perth Grammar School,Secondary,trend,Average Class,0,
2009,5350832,340,Perth & Kinross,Perth Grammar School,Secondary,trend,Pupil Numbers,"1,035",
2009,5350832,340,Perth & Kinross,Perth Grammar School,Secondary,trend,Pupil Teacher Ratio,12.6,
2009,5350832,340,Perth & Kinross,Perth Grammar School,Secondary,trend,Teacher Numbers (FTE),82.2,
2009,5351030,340,Perth & Kinross,Perth High School,Secondary,trend,Average Class,0,
2009,5351030,340,Perth & Kinross,Perth High School,Secondary,trend,Pupil Numbers,"1,486",
2009,5351030,340,Perth & Kinross,Perth High School,Secondary,trend,Pupil Teacher Ratio,13.9,
2009,5351030,340,Perth & Kinross,Perth High School,Secondary,trend,Teacher Numbers (FTE),106.6,
2009,5351332,340,Perth & Kinross,Pitlochry High School,Secondary,trend,Average Class,0,
2009,5351332,340,Perth & Kinross,Pitlochry High School,Secondary,trend,Pupil Numbers,160,
2009,5351332,340,Perth & Kinross,Pitlochry High School,Secondary,trend,Pupil Teacher Ratio,7.1,
